benchmark,run_name,protocol,num_clients,alpha,seed,rounds,split_point,run_id,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std,fit_cumulative_activation_comm_mb
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,42,111.25244140625,0.065414334741501,2.6936803739446393,270.3811526298523,3.051671028137207,41.256103515625,0.21911157545386437,1.2922351360321045,100.0,0.009900990099009901,0.76,11.0,0.804355293040413,18.0,8.0,58.0,56876.0,0.8142857142857143,0.876923076923077,56879.0,0.9540063634925379,0.004105206877508344,17.0,0.8055555555555556,0.03003756890558618,57.0,0.8405797101449275,0.9995435553526912,0.7733333333333333,0.00044548083561173004,273.8441665172577,3.462834358215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.6025390625
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,43,111.25244140625,0.05390094338579737,2.553109210187691,276.7356023788452,2.891334295272827,41.256103515625,0.17748676785614625,1.2143546342849731,100.0,0.009900990099009901,0.7466666666666667,10.0,0.8122066490410406,19.0,7.0,58.0,56877.0,0.8115942028985508,0.8888888888888888,56880.0,0.9480267899520101,0.0038520397781849768,17.0,0.8111888111888111,0.030020013342228154,56.0,0.8529411764705882,0.9995435553526912,0.7733333333333333,0.00042854867499534104,280.16322112083435,3.4274449348449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.85498046875
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,44,111.25244140625,0.05999687931536151,2.6818104019969518,283.20720195770264,3.0438787937164307,41.256103515625,0.21531479883806376,1.28678560256958,100.0,0.009900990099009901,0.7466666666666667,13.0,0.8137885283727961,19.0,7.0,58.0,56874.0,0.8115942028985508,0.8888888888888888,56880.0,0.9289492033915189,0.00424266524169903,17.0,0.7945205479452054,0.030072680032302238,56.0,0.8169014084507044,0.9995435553526912,0.7733333333333333,0.0004375554003188694,286.6796727180481,3.472299575805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.107421875
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,45,111.25244140625,0.07001792956960608,2.550087515551122,289.566801071167,2.8870251178741455,41.256103515625,0.2349373881581802,1.2111834287643433,100.0,0.009900990099009901,0.7466666666666667,15.0,0.8027674292835256,19.0,8.0,58.0,56872.0,0.8057553956834532,0.875,56879.0,0.9371108806347086,0.004005633183415672,17.0,0.7837837837837838,0.030107791159018293,56.0,0.7945205479452054,0.9995259997893332,0.7733333333333333,0.00043626070053900636,293.01382851600647,3.4468507766723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5006.35986328125
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,46,111.25244140625,0.06266881391592291,2.6917695420220893,296.0642240047455,3.050281047821045,41.256103515625,0.19433760163350533,1.2943768501281738,100.0,0.009900990099009901,0.7333333333333333,9.0,0.7984403783275741,20.0,7.0,58.0,56878.0,0.8029197080291971,0.8870967741935484,56880.0,0.9427705216774775,0.004206743673574006,17.0,0.8169014084507044,0.030002457778870124,55.0,0.8656716417910447,0.9995259997893332,0.7733333333333333,0.0004508679767609485,299.517192363739,3.45279860496521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.6123046875
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,47,111.25244140625,0.056202648050408165,2.5659978777695347,302.3997709751129,2.8824706077575684,41.256103515625,0.18982864780293116,1.1296204328536987,100.0,0.009900990099009901,0.7466666666666667,9.0,0.8059946815952977,19.0,7.0,58.0,56878.0,0.8115942028985508,0.8888888888888888,56880.0,0.9379773937806528,0.004252522451297565,17.0,0.8169014084507044,0.030002457778870124,56.0,0.8656716417910447,0.9995435553526912,0.7733333333333333,0.00043946427402296467,305.87210297584534,3.472142219543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.86474609375
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,48,111.25244140625,0.06208776574049324,2.6625350364203797,308.89386916160583,3.0216710567474365,41.256103515625,0.2181587738666747,1.2775802612304688,100.0,0.009900990099009901,0.7466666666666667,17.0,0.8073536760373676,19.0,9.0,58.0,56870.0,0.8000000000000002,0.8615384615384616,56878.0,0.9381981823615237,0.004520284020926577,17.0,0.7733333333333333,0.03014290228573435,56.0,0.7733333333333333,0.9995084442259752,0.7733333333333333,0.0004590573590733088,312.3795940876007,3.4855408668518066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.1171875
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,49,111.25244140625,0.06818817225899969,2.668905392647229,315.4046845436096,3.024986982345581,41.256103515625,0.2405125131460303,1.2800525426864624,100.0,0.009900990099009901,0.7333333333333333,9.0,0.8086480939380192,20.0,7.0,58.0,56878.0,0.8029197080291971,0.8870967741935484,56880.0,0.940920772760033,0.004837826130411054,17.0,0.8169014084507044,0.030002457778870124,55.0,0.8656716417910447,0.9995259997893332,0.7733333333333333,0.0004502276986259806,318.8737449645996,3.468867778778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451.36962890625
client_count_ablation,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,splitfedv1,2,0.5,30,50,block1,26234,50,111.25244140625,0.06492203943913341,2.5557867543468036,321.76715087890625,2.893270969390869,41.256103515625,0.23146097026885878,1.2132550477981567,100.0,0.009900990099009901,0.7333333333333333,12.0,0.8090326735510032,20.0,8.0,58.0,56875.0,0.7971014492753622,0.8730158730158731,56879.0,0.942810952707414,0.005011421370994131,17.0,0.8000000000000002,0.03005512446894421,55.0,0.8285714285714286,0.9995084442259752,0.7733333333333333,0.00045589275041216226,325.22016859054565,3.4528095722198486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5562.6220703125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,1,111.25244140625,0.10522590787564762,3.473150465875552,4.203487873077393,4.203368425369263,47.02443796013837,0.24918227579654867,1.390985270542229,100.0,0.009900990099009901,0.7600000000000001,1301.0,0.7903264867093857,18.0,8.0,65.0,55586.0,0.8142857142857144,0.8769230769230769,56879.0,0.9808208085034072,0.004972354281362252,10.0,0.09021512838306732,0.04039535128682279,57.0,0.04758418740849195,0.9995435553526912,0.8666666666666667,0.0004555502894670746,7.896788835525513,3.693063974380493,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.1102230246251565e-16,0.0,5.421010862427522e-20,111.25244140625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,2,111.25244140625,0.046817631618960506,3.0524440072429284,11.196341037750244,3.2994441986083984,47.024437960138364,0.2160581622218803,1.4772499724615122,100.0,0.009900990099009901,0.7600000000000001,237.0,0.7931906174867888,18.0,9.0,64.0,56650.0,0.8085106382978723,0.8636363636363636,56878.0,0.9766484434053475,0.0033049961404842156,11.0,0.3404255319148936,0.02347178820968365,57.0,0.212624584717608,0.9995259997893332,0.8533333333333334,0.0004698892481106313,14.889309644699097,3.6927149295806885,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,5.421010862427522e-20,222.5048828125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,3,111.25244140625,0.041917241688222376,2.879958602498891,18.00297474861145,3.113481044769287,47.024437960138364,0.20673632735405267,1.389251668528963,100.0,0.009900990099009901,0.7600000000000001,99.0,0.7931802181917217,18.0,8.0,61.0,56788.0,0.8142857142857144,0.8769230769230769,56879.0,0.9660773111607222,0.0031853606308268937,14.0,0.5191489361702127,0.02631578947368421,57.0,0.3812499999999999,0.9995435553526912,0.8133333333333335,0.00044586788121971815,21.674235820770264,3.6710216999053955,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,0.0,5.421010862427522e-20,333.75732421875
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,4,111.25244140625,0.04348316716619559,3.049342793699872,24.968790292739868,3.2944469451904297,47.02443796013837,0.2416365470839141,1.4750523839262304,100.0,0.009900990099009901,0.7733333333333333,156.0,0.7890748988639343,17.0,16.0,63.0,56731.0,0.778523489932886,0.7837837837837838,56871.0,0.9691205372053369,0.0032476159674567555,12.0,0.4285714285714286,0.023805343913486182,58.0,0.2876712328767123,0.999420666409185,0.84,0.0004999581072073851,28.624048233032227,3.6549742221832275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.009765625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,5,111.25244140625,0.04348218324045045,2.8825592952425567,31.73857831954956,3.1143991947174072,47.02443796013837,0.20891307941229284,1.390966402366475,100.0,0.009900990099009901,0.7600000000000001,125.0,0.7869765349411046,18.0,9.0,62.0,56762.0,0.8085106382978723,0.8636363636363636,56878.0,0.9773117466790889,0.0031527024028029696,13.0,0.47328244274809167,0.025016677785190126,57.0,0.3315508021390374,0.9995259997893332,0.8266666666666668,0.0004636788380368982,35.46137976646423,3.7225801944732666,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,556.26220703125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,6,111.25244140625,0.0423614147532113,3.0420790155701627,38.74756836891174,3.2860772609710693,47.02443796013837,0.22074293795315877,1.4722065870260337,100.0,0.009900990099009901,0.7733333333333333,80.0,0.8006333224162474,17.0,12.0,61.0,56807.0,0.8000000000000002,0.8285714285714286,56875.0,0.9748581105232009,0.003073713093600413,14.0,0.5648148148148148,0.025982233769881676,58.0,0.4326241134751773,0.9994908886626171,0.8133333333333335,0.000476636463266899,42.41451597213745,3.6667256355285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,667.5146484375
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,7,111.25244140625,0.03818248532718665,3.029684700451363,45.68932795524597,3.274614095687866,47.024437960138364,0.2920397429518041,1.4651552649242228,100.0,0.009900990099009901,0.7733333333333333,71.0,0.8052463778191316,17.0,13.0,62.0,56816.0,0.7945205479452054,0.8169014084507044,56874.0,0.9719021920649709,0.0029141682955625544,13.0,0.5961538461538461,0.024068677363856605,58.0,0.4661654135338345,0.9994733330992591,0.8266666666666668,0.0004591837616041824,49.3924777507782,3.702915906906128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.0,778.76708984375
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,8,111.25244140625,0.04057844734818012,2.8838810011272633,52.50835990905762,3.1157584190368652,47.024437960138364,0.24490377008385242,1.3919087383615885,100.0,0.009900990099009901,0.7733333333333333,59.0,0.8009358296602778,17.0,16.0,61.0,56828.0,0.778523489932886,0.7837837837837838,56871.0,0.9635333204422803,0.0030442304033762024,14.0,0.6256410256410257,0.025613566939363085,58.0,0.5083333333333333,0.999420666409185,0.8133333333333335,0.0004871763441926099,56.386730670928955,3.8781449794769287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,5.421010862427522e-20,890.01953125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,9,111.25244140625,0.03846556541459641,3.0364928634996153,59.6668119430542,3.2799782752990723,47.024437960138364,0.23976491608918316,1.4687346678511994,100.0,0.009900990099009901,0.7733333333333333,65.0,0.7978093042448536,17.0,16.0,59.0,56822.0,0.778523489932886,0.7837837837837838,56871.0,0.9584465109193078,0.0031307425493984145,16.0,0.5929648241206031,0.029230012991116886,58.0,0.4758064516129032,0.999420666409185,0.7866666666666667,0.0005013824759857045,63.35896444320679,3.6918489933013916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.27197265625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,10,111.25244140625,0.03835853206515049,2.8782546416283092,66.47890186309814,3.1198155879974365,47.02443796013837,0.30002807182823316,1.38772748901866,100.0,0.009900990099009901,0.7600000000000001,49.0,0.7960221064624374,18.0,12.0,60.0,56838.0,0.7916666666666666,0.8260869565217391,56875.0,0.9492128840215396,0.0031357502765631986,15.0,0.6521739130434783,0.02719356764158562,57.0,0.5504587155963303,0.9994733330992591,0.8000000000000002,0.00047790794103588324,70.2216956615448,3.7425739765167236,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1112.5244140625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,11,111.25244140625,0.039177322792324235,3.033171356797163,73.49770593643188,3.275907039642334,47.024437960138364,0.27137408514761463,1.4655025893692806,100.0,0.009900990099009901,0.7600000000000001,43.0,0.7958509498441495,18.0,14.0,60.0,56844.0,0.7808219178082191,0.8028169014084509,56873.0,0.9627555211794142,0.003058552285646196,15.0,0.6741573033707865,0.02708823426143745,57.0,0.5825242718446602,0.9994382219725431,0.8000000000000002,0.000482541525610641,77.15539145469666,3.657461404800415,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,4.336808689942018e-19,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,1.1102230246251565e-16,5.421010862427522e-20,1223.77685546875
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,12,111.25244140625,0.03601933104460681,3.050012339753315,80.44936203956604,3.2938520908355713,47.024437960138364,0.3044031420383788,1.474753141769098,100.0,0.009900990099009901,0.7733333333333333,76.0,0.8060371835639684,17.0,24.0,61.0,56811.0,0.7388535031847133,0.7073170731707317,56863.0,0.9513261963776143,0.0033805023440517134,14.0,0.5754716981132075,0.025912011516449562,58.0,0.4452554744525547,0.9992802219023208,0.8133333333333335,0.000611792147284401,84.20100498199463,3.7514095306396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.029296875
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,13,111.25244140625,0.03897968947222461,3.020958250089893,87.46470475196838,3.26358962059021,47.02443796013837,0.2867237798838207,1.4613773738475215,100.0,0.009900990099009901,0.7733333333333333,77.0,0.8053447035659094,17.0,14.0,62.0,56810.0,0.7891156462585035,0.8055555555555555,56873.0,0.9685152436701998,0.0028997277023145216,13.0,0.5794392523364486,0.024174010744004774,58.0,0.4460431654676259,0.9994557775359011,0.8266666666666668,0.00047926925097319394,91.20884704589844,3.7439026832580566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1446.28173828125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,14,111.25244140625,0.037738586517071106,2.887795722309054,94.3308777809143,3.1218292713165283,47.024437960138364,0.30972555438022614,1.3938428402578975,100.0,0.009900990099009901,0.7866666666666667,166.0,0.8027854086539254,16.0,20.0,61.0,56721.0,0.7662337662337663,0.7468354430379748,56867.0,0.9642170150180768,0.0033288204746593332,14.0,0.40397350993377484,0.027492012218672097,59.0,0.2687224669603524,0.9993679997191109,0.8133333333333335,0.0005705585726268517,98.02381205558777,3.692688465118408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,1557.5341796875
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,15,111.25244140625,0.03050923137412519,3.0405342867581138,101.30800080299377,3.2840895652770996,47.024437960138364,0.23964675975631203,1.4711848536970322,100.0,0.009900990099009901,0.7733333333333333,66.0,0.7997356339449452,17.0,11.0,59.0,56821.0,0.8055555555555555,0.8405797101449275,56876.0,0.963380268485477,0.0029610090064888647,16.0,0.5900000000000001,0.029247568554474912,58.0,0.472,0.9995084442259752,0.7866666666666667,0.00044172903636025717,105.05324792861938,3.7450170516967773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.78662109375
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,16,111.25244140625,0.03489921676175119,2.8921242340601636,108.18228554725647,3.128931999206543,47.024437960138364,0.34929774600896757,1.3968111958933922,100.0,0.009900990099009901,0.7600000000000001,38.0,0.7932984052951678,18.0,8.0,58.0,56849.0,0.8142857142857144,0.8769230769230769,56879.0,0.9523919348884631,0.0031960028954052776,17.0,0.6783625730994152,0.03051156911625294,57.0,0.6041666666666666,0.9995435553526912,0.7733333333333333,0.00043931863566392933,111.9184730052948,3.7359514236450195,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,5.421010862427522e-20,1780.0390625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,17,111.25244140625,0.038876690078012324,3.021077430536284,115.18142294883728,3.262826681137085,47.024437960138364,0.3608514192223356,1.461805587405932,100.0,0.009900990099009901,0.7600000000000001,61.0,0.792758392415866,18.0,15.0,59.0,56826.0,0.7755102040816326,0.7916666666666666,56872.0,0.9632690538553037,0.003208407910892525,16.0,0.6051282051282051,0.029159790737684772,57.0,0.49166666666666664,0.999420666409185,0.7866666666666667,0.000499690333420163,118.85713791847229,3.6754839420318604,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,1891.29150390625
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,18,111.25244140625,0.03634321220170158,2.8915891626222376,121.98170280456543,3.124459981918335,47.02443796013837,0.2972064690337079,1.3957794471644343,100.0,0.009900990099009901,0.7866666666666667,96.0,0.8019229868047745,16.0,20.0,60.0,56791.0,0.7662337662337663,0.7468354430379748,56867.0,0.9644543275850957,0.003143721404910747,15.0,0.5194805194805194,0.028018679119412943,59.0,0.3846153846153847,0.9993679997191109,0.8000000000000002,0.0005455386728435335,125.67200756072998,3.690059185028076,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,2002.5439453125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,19,111.25244140625,0.033786978485043015,3.007389753932016,128.92220044136047,3.2500860691070557,47.024437960138364,0.28881753247984865,1.455866942059509,100.0,0.009900990099009901,0.7866666666666667,113.0,0.8048591051617746,16.0,18.0,61.0,56774.0,0.7763157894736842,0.7662337662337663,56869.0,0.970984349089716,0.0029549482419834886,14.0,0.48995983935742976,0.026561567360696606,59.0,0.35057471264367823,0.999403110845827,0.8133333333333335,0.0005050705420539001,132.59683990478516,3.6744232177734375,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,2113.79638671875
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,20,111.25244140625,0.03376956356840471,3.0112587948999017,135.84911513328552,3.2520809173583984,47.024437960138364,0.2884890608215758,1.456743911364406,100.0,0.009900990099009901,0.7733333333333333,48.0,0.8040434777957238,17.0,13.0,60.0,56839.0,0.7945205479452054,0.8169014084507044,56874.0,0.9626414939558541,0.0030930974786689733,15.0,0.6557377049180327,0.02717601207822759,58.0,0.5555555555555556,0.9994733330992591,0.8000000000000002,0.00046285052180432225,139.72046375274658,3.871107578277588,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2225.048828125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,21,111.25244140625,0.03869284219969965,3.046332286134545,143.01145219802856,3.2908883094787598,47.024437960138364,0.31327286069141186,1.473865685656454,100.0,0.009900990099009901,0.7866666666666667,67.0,0.806587126020924,16.0,17.0,60.0,56820.0,0.7814569536423842,0.7763157894736842,56870.0,0.9583222880447202,0.0032830231318676634,15.0,0.5940594059405939,0.027509567782030127,59.0,0.47244094488188976,0.999420666409185,0.8000000000000002,0.0005248630377765528,146.654682636261,3.6430165767669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,1.1102230246251565e-16,0.0,2336.30126953125
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,22,111.25244140625,0.03647809986254038,2.8843433374936773,149.77013564109802,3.1153409481048584,47.024437960138364,0.3217598220598554,1.3928099780942471,100.0,0.009900990099009901,0.8000000000000002,110.0,0.7999857943743185,15.0,23.0,60.0,56777.0,0.759493670886076,0.7228915662650603,56864.0,0.9688090424877389,0.0035345549899677272,15.0,0.489795918367347,0.028264457006425336,60.0,0.3529411764705882,0.9993328885923949,0.8000000000000002,0.0006011043391969559,153.39447808265686,3.6241137981414795,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2447.5537109375
client_count_ablation,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,splitfedv1,3,0.5,10,50,block1,26230,23,111.25244140625,0.03738368653235996,3.025369603419001,156.66224098205566,3.2676591873168945,47.024437960138364,0.4088140498482846,1.4633317381045166,100.0,0.009900990099009901,0.7600000000000001,50.0,0.7898422407938256,18.0,9.0,59.0,56837.0,0.8085106382978723,0.8636363636363636,56878.0,0.9539030006855697,0.00339001378695456,16.0,0.6413043478260868,0.028966679540746464,57.0,0.5412844036697247,0.9995259997893332,0.7866666666666667,0.00045202674666093443,160.360036611557,3.697568655014038,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,2558.80615234375
