protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,25,111.25244140625,0.0269862481925657,1.7752027640221015,175.9253695011139,2.3703012466430664,27.770489822769814,0.3909746094834675,0.888633513658722,100.0,0.0099009900990099,0.76,123.0,0.8090299871841609,18.0,7.0,63.0,56764.0,0.8201438848920863,0.890625,56880.0,0.9792198569093112,0.0026320726628561,12.0,0.4827586206896552,0.0232260103226712,57.0,0.3387096774193548,0.9995611109160492,0.8400000000000001,0.0004180842092322,180.779283285141,4.853660583496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,26,111.25244140625,0.0250124018033302,1.6875174985675627,183.0171265602112,2.2376978397369385,27.770489822769814,0.4477405460923814,0.8337052628256055,100.0,0.0099009900990099,0.76,169.0,0.8106537864140987,18.0,9.0,63.0,56718.0,0.8085106382978723,0.8636363636363636,56878.0,0.9772974493293723,0.002689050224587,12.0,0.4104234527687297,0.0240335662371405,57.0,0.271551724137931,0.9995259997893332,0.8400000000000001,0.0004483245618071,187.88795042037964,4.8705644607543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,27,111.25244140625,0.0253015402890607,1.7779812300683178,190.26686120033264,2.3788082599639893,27.770489822769814,0.4869598268924164,0.8915024837372434,100.0,0.0099009900990099,0.76,53.0,0.8127953321104862,18.0,7.0,60.0,56834.0,0.8201438848920863,0.890625,56880.0,0.9755002021551498,0.0028201808803421,15.0,0.6382978723404257,0.0272637898950177,57.0,0.5309734513274337,0.9995611109160492,0.8000000000000002,0.0004305324874386,195.3393566608429,5.072256326675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,28,111.25244140625,0.0243725956525675,1.722302772586055,197.5671544075012,2.227686643600464,27.770489822769814,0.56012228111635,0.8333080736516164,100.0,0.0099009900990099,0.76,59.0,0.808427510898865,18.0,7.0,61.0,56828.0,0.8201438848920863,0.890625,56880.0,0.9769407187348018,0.0028023922180101,14.0,0.6256410256410257,0.025613566939363,57.0,0.5083333333333333,0.9995611109160492,0.8133333333333335,0.0004278852384683,202.4712679386139,4.903853893280029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,29,111.25244140625,0.022708744534836,1.7880639849056723,204.86254382133484,2.3911666870117188,27.770489822769814,0.538325621301617,0.8960412517882654,100.0,0.0099009900990099,0.7466666666666667,87.0,0.8065480960484053,19.0,7.0,60.0,56800.0,0.8115942028985508,0.8888888888888888,56880.0,0.9721226290716682,0.0028008232840356,15.0,0.5405405405405406,0.0278606790491906,56.0,0.4081632653061224,0.9995435553526912,0.8000000000000002,0.0004285989955812,209.77716398239136,4.914349317550659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,30,111.25244140625,0.0223471362167152,1.6823377107354327,212.00181221961972,2.224524736404419,27.770489822769814,0.5627851993512326,0.8299991518304217,100.0,0.0099009900990099,0.7466666666666667,31.0,0.8085152213293048,19.0,6.0,60.0,56856.0,0.8175182481751825,0.9032258064516128,56881.0,0.9718281271057828,0.0029387699229258,15.0,0.7228915662650602,0.0268775675011411,56.0,0.6593406593406593,0.9995611109160492,0.8000000000000002,0.0004178150649828,216.90093326568604,4.898842811584473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,31,111.25244140625,0.0273929708772172,1.6788495598380555,219.120418548584,2.219381332397461,27.770489822769814,0.6365087197448007,0.8281759966886985,100.0,0.0099009900990099,0.7466666666666667,47.0,0.7963981545968447,19.0,6.0,60.0,56840.0,0.8175182481751825,0.9032258064516128,56881.0,0.966841164648045,0.0029495355370024,15.0,0.6593406593406593,0.0271584565148695,56.0,0.5607476635514018,0.9995611109160492,0.8000000000000002,0.0004217957352607,224.04025030136108,4.919567346572876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,32,111.25244140625,0.0243918257994082,1.7136174668704665,226.2615396976471,2.2211592197418213,27.770489822769814,0.5792012096252795,0.8294081419993138,100.0,0.0099009900990099,0.7466666666666667,43.0,0.8072669976343021,19.0,6.0,59.0,56844.0,0.8175182481751825,0.9032258064516128,56881.0,0.9705169898219276,0.0027877234890112,16.0,0.6666666666666666,0.0288437905972402,56.0,0.5784313725490197,0.9995611109160492,0.7866666666666666,0.000420038026228,231.2061223983765,4.944285154342651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,33,111.25244140625,0.0265400396297163,1.7752233021536972,233.57495284080505,2.3687198162078857,27.770489822769814,0.5613481098078712,0.8869682600194102,100.0,0.0099009900990099,0.7466666666666667,67.0,0.7876584840146665,19.0,6.0,59.0,56820.0,0.8175182481751825,0.9032258064516128,56881.0,0.9645575732006728,0.0028429790625903,16.0,0.5870646766169154,0.0292651241178329,56.0,0.4682539682539682,0.9995611109160492,0.7866666666666666,0.0004215501348612,238.4122788906097,4.837058544158936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,34,111.25244140625,0.0219008823810724,1.6841952029214,240.64280033111567,2.230354070663452,27.770489822769814,0.5699917815245141,0.8307120320400285,100.0,0.0099009900990099,0.7466666666666667,47.0,0.7997790668381615,19.0,6.0,59.0,56840.0,0.8175182481751825,0.9032258064516128,56881.0,0.959830775631222,0.0028589809577957,16.0,0.6519337016574586,0.0289140128506723,56.0,0.5566037735849056,0.9995611109160492,0.7866666666666666,0.0004172982070659,245.5860493183136,4.942972898483276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
