protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,22,111.25244140625,0.050568063064113,1.0968378407935968,129.2310984134674,1.3054423332214355,1.667533062710042,0.0003647596072342,0.114665246274518,100.0,0.0099009900990099,0.7866666666666666,1284.0,0.8225714169581163,16.0,25.0,67.0,55603.0,0.7421383647798742,0.7023809523809523,56862.0,0.9867231529171868,0.0049663089133482,8.0,0.093969144460028,0.0365857940381306,59.0,0.0495928941524796,0.9992802219023208,0.8933333333333333,0.0006646893329797,134.03928184509277,4.8080220222473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,23,111.25244140625,0.0538085906146322,1.1021115668402983,135.300133228302,1.2607498168945312,1.667533062710042,0.0012685462566019,0.0949971238222732,100.0,0.0099009900990099,0.7866666666666666,697.0,0.8222320620670157,16.0,17.0,66.0,56190.0,0.7814569536423841,0.7763157894736842,56870.0,0.9873046565999262,0.0040430010518296,9.0,0.1575178997613365,0.0280362346827709,59.0,0.0865006553079947,0.999420666409185,0.88,0.0005623839605508,140.02505540847778,4.724755764007568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,24,111.25244140625,0.0467533572648028,1.090192131126695,141.21323013305664,1.1880061626434326,1.667533062710042,0.0010553267255414,0.0626099652750658,100.0,0.0099009900990099,0.7866666666666666,376.0,0.8218933522593411,16.0,20.0,65.0,56511.0,0.7662337662337663,0.7468354430379747,56867.0,0.9868841738885862,0.0035933786638597,10.0,0.251937984496124,0.0241564551806467,59.0,0.1473922902494331,0.9993679997191108,0.8666666666666667,0.0005634863281639,146.12202143669128,4.908618688583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,25,111.25244140625,0.0490111948249876,1.0769709769841669,147.29405307769775,1.1719329357147217,1.667533062710042,0.0003039035204371,0.0493642556396993,100.0,0.0099009900990099,0.7733333333333333,553.0,0.8192603160965163,17.0,17.0,66.0,56334.0,0.7733333333333333,0.7733333333333333,56870.0,0.9885710267723732,0.004452571063506,9.0,0.1902017291066282,0.0255082335592149,58.0,0.1066235864297253,0.999403110845827,0.88,0.0005444529712784,152.1194908618927,4.825270175933838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,26,111.25244140625,0.0499559983152144,1.0964352178323518,153.32257056236267,1.2029461860656738,1.667533062710042,0.0013053456921891,0.0631982847218998,100.0,0.0099009900990099,0.76,464.0,0.8181344487558161,18.0,12.0,66.0,56423.0,0.7916666666666666,0.8260869565217391,56875.0,0.9904266352593738,0.0038523741807204,9.0,0.2181818181818181,0.0239457884203504,57.0,0.1245283018867924,0.9994733330992592,0.88,0.0005376918069775,158.25530004501343,4.932556390762329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,27,111.25244140625,0.0529479511207133,1.101361283166881,159.45117592811584,1.1957736015319824,1.667533062710042,0.0002928331507708,0.0489717830505481,100.0,0.0099009900990099,0.76,551.0,0.8216313051002733,18.0,14.0,67.0,56336.0,0.7808219178082191,0.8028169014084509,56873.0,0.9902032684678984,0.0042328026842954,8.0,0.1933621933621933,0.023717566096696,57.0,0.1084142394822006,0.9994382219725432,0.8933333333333333,0.0005399529833394,164.2588415145874,4.807522773742676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,28,111.25244140625,0.0522149683235277,1.1106750865793469,165.48492646217346,1.2259604930877686,1.667533062710042,0.0013303744432948,0.0803945712517941,100.0,0.0099009900990099,0.76,462.0,0.8165765341547039,18.0,15.0,64.0,56425.0,0.7755102040816326,0.7916666666666666,56872.0,0.9872746556037996,0.0039148648513382,11.0,0.2129783693843594,0.0274217899652399,57.0,0.1216730038022813,0.999420666409185,0.8533333333333334,0.0005458981110815,170.3046052455902,4.819537401199341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,29,111.25244140625,0.0481910520243676,1.1194532287748924,171.52014803886414,1.215433120727539,1.667533062710042,0.0014508908465994,0.0505938953206326,100.0,0.0099009900990099,0.7866666666666666,654.0,0.8179299704165335,16.0,26.0,67.0,56233.0,0.7375000000000002,0.6941176470588235,56861.0,0.9891883910207956,0.0045580697485389,8.0,0.1683417085427135,0.0255257891225729,59.0,0.0929264909847434,0.9992626663389628,0.8933333333333333,0.0006493744064399,176.3385512828827,4.818244934082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,30,111.25244140625,0.0512503365896424,1.0895692140506854,177.5226674079895,1.184002161026001,1.667533062710042,2.7108681750594185e-05,0.0493958286399419,100.0,0.0099009900990099,0.7866666666666666,848.0,0.8213836509240322,16.0,26.0,67.0,56039.0,0.7375000000000002,0.6941176470588235,56861.0,0.9880884326237396,0.004692320905379,8.0,0.1353535353535353,0.0289315684140304,59.0,0.073224043715847,0.9992626663389628,0.8933333333333333,0.0006368800214723,182.3407609462738,4.817948579788208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,31,111.25244140625,0.0451764428206801,1.0784766028649366,183.58392333984372,1.243061065673828,1.667533062710042,0.0002437292203275,0.0984959181271693,100.0,0.0099009900990099,0.7866666666666666,288.0,0.8218928784035002,16.0,16.0,66.0,56599.0,0.7866666666666666,0.7866666666666666,56871.0,0.9870381633765184,0.0037196238129806,9.0,0.3076923076923077,0.0208560092693374,59.0,0.1864406779661017,0.9994382219725432,0.88,0.0005241286362127,188.44869470596316,4.864608287811279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,32,111.25244140625,0.0520781288183361,1.1274453002826972,189.6824140548706,1.2335526943206787,1.667533062710042,0.0005398904299552,0.0646863182795177,100.0,0.0099009900990099,0.7866666666666666,1028.0,0.8200155674079967,16.0,28.0,68.0,55859.0,0.728395061728395,0.6781609195402298,56859.0,0.987770609571021,0.0047188532165411,7.0,0.1161400512382579,0.0303360134826726,59.0,0.0620437956204379,0.9992275552122468,0.9066666666666666,0.0006536993545038,194.64555168151853,4.962982416152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,33,111.25244140625,0.0446633884980062,1.092235309912492,195.89423274993896,1.2485747337341309,1.667533062710042,0.0008983685513194,0.0932578640984464,100.0,0.0099009900990099,0.7866666666666666,334.0,0.8176642399646213,16.0,29.0,65.0,56553.0,0.7239263803680982,0.6704545454545454,56858.0,0.9880405013447712,0.0038964984364245,10.0,0.2742616033755274,0.0234191215196095,59.0,0.162907268170426,0.9992099996488888,0.8666666666666667,0.0006638195038574,200.69178223609924,4.797393560409546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
